step,loss,loss/mean,loss/std,lr,momentum
17,0.003985591698437929,0.003985591698437929,0.0004797514526723169,0.002,0.9
18,0.003941784147173166,0.003941784147173166,0.0004708897239105151,0.002,0.9
19,0.003923674579709768,0.003923674579709768,0.0004850767681632152,0.002,0.9
20,0.0038907660637050867,0.0038907660637050867,0.0004763986093960995,0.002,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.01582670956850052,0.01582670956850052,0.014840014943712473,0.002,0.9
2,0.006972988601773977,0.006972988601773977,0.0009810654635669601,0.002,0.9
3,0.005816064774990082,0.005816064774990082,0.0007118385708877852,0.002,0.9
4,0.005262585356831551,0.005262585356831551,0.0006312611727353117,0.002,0.9
5,0.0049329702742397785,0.0049329702742397785,0.00060645097087632,0.002,0.9
6,0.0046987757086753845,0.0046987757086753845,0.0006068418659110808,0.002,0.9
7,0.004548056982457638,0.004548056982457638,0.000554805868684414,0.002,0.9
8,0.00443209009245038,0.00443209009245038,0.0005435346238294062,0.002,0.9
9,0.004345322027802467,0.004345322027802467,0.000530198413483534,0.002,0.9
10,0.004274411592632532,0.004274411592632532,0.0005263179240418257,0.002,0.9
11,0.004217766225337982,0.004217766225337982,0.0005350375607644046,0.002,0.9
12,0.004171289503574371,0.004171289503574371,0.000537388067530764,0.002,0.9
13,0.004142763093113899,0.004142763093113899,0.0005176126658990625,0.002,0.9
14,0.0040664332918822765,0.0040664332918822765,0.0004948848944067278,0.002,0.9
15,0.004042597487568855,0.004042597487568855,0.0005013191852287777,0.002,0.9
16,0.004016054794192314,0.004016054794192314,0.0005109254393500018,0.002,0.9
17,0.003985591698437929,0.003985591698437929,0.0004797514526723169,0.002,0.9
18,0.003941784147173166,0.003941784147173166,0.0004708897239105151,0.002,0.9
19,0.003923674579709768,0.003923674579709768,0.0004850767681632152,0.002,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.01582670956850052,0.01582670956850052,0.014840014943712473,0.002,0.9
2,0.006972988601773977,0.006972988601773977,0.0009810654635669601,0.002,0.9
3,0.005816064774990082,0.005816064774990082,0.0007118385708877852,0.002,0.9
4,0.005262585356831551,0.005262585356831551,0.0006312611727353117,0.002,0.9
5,0.0049329702742397785,0.0049329702742397785,0.00060645097087632,0.002,0.9
6,0.0046987757086753845,0.0046987757086753845,0.0006068418659110808,0.002,0.9
7,0.004548056982457638,0.004548056982457638,0.000554805868684414,0.002,0.9
8,0.00443209009245038,0.00443209009245038,0.0005435346238294062,0.002,0.9
9,0.004345322027802467,0.004345322027802467,0.000530198413483534,0.002,0.9
10,0.004274411592632532,0.004274411592632532,0.0005263179240418257,0.002,0.9
11,0.004217766225337982,0.004217766225337982,0.0005350375607644046,0.002,0.9
12,0.004171289503574371,0.004171289503574371,0.000537388067530764,0.002,0.9
13,0.004142763093113899,0.004142763093113899,0.0005176126658990625,0.002,0.9
14,0.0040664332918822765,0.0040664332918822765,0.0004948848944067278,0.002,0.9
15,0.004042597487568855,0.004042597487568855,0.0005013191852287777,0.002,0.9
16,0.004016054794192314,0.004016054794192314,0.0005109254393500018,0.002,0.9
17,0.003985591698437929,0.003985591698437929,0.0004797514526723169,0.002,0.9
18,0.003941784147173166,0.003941784147173166,0.0004708897239105151,0.002,0.9
19,0.003923674579709768,0.003923674579709768,0.0004850767681632152,0.002,0.9
20,0.0038907660637050867,0.0038907660637050867,0.0004763986093960995,0.002,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.020591357722878456,0.020591357722878456,0.018264801816556313,0.001,0.9
2,0.008647799491882324,0.008647799491882324,0.001296008318976297,0.001,0.9
3,0.0067586046643555164,0.0067586046643555164,0.0008700072415948702,0.001,0.9
4,0.005942425224930048,0.005942425224930048,0.0007098494788484095,0.001,0.9
5,0.0054675801657140255,0.0054675801657140255,0.000666207561191171,0.001,0.9
6,0.00512899411842227,0.00512899411842227,0.0006546525236435579,0.001,0.9
7,0.0049007367342710495,0.0049007367342710495,0.0005966053905757773,0.001,0.9
8,0.004728957545012236,0.004728957545012236,0.0005785229328135134,0.001,0.9
9,0.004587617237120867,0.004587617237120867,0.0005403646060469149,0.001,0.9
10,0.0044794692657887936,0.0044794692657887936,0.0005391315020221169,0.001,0.9
11,0.004396804608404636,0.004396804608404636,0.0005460302790128986,0.001,0.9
12,0.0043173604644834995,0.0043173604644834995,0.000562051256958814,0.001,0.9
13,0.0042543113231658936,0.0042543113231658936,0.0005290401862552977,0.001,0.9
14,0.004201141186058521,0.004201141186058521,0.0005231138309568521,0.001,0.9
15,0.004158814903348684,0.004158814903348684,0.0005148752482064335,0.001,0.9
16,0.0041142357513308525,0.0041142357513308525,0.0005348643869112764,0.001,0.9
17,0.004071911796927452,0.004071911796927452,0.0005025208327810228,0.001,0.9
18,0.0040368870832026005,0.0040368870832026005,0.0004887557430580541,0.001,0.9
19,0.004015612881630659,0.004015612881630659,0.0005044883108603488,0.001,0.9
20,0.00397798977792263,0.00397798977792263,0.0004896465638408486,0.001,0.9
