step,loss,loss/mean,loss/std,lr,momentum
1,0.07343126833438873,0.07343126833438873,0.06129465515309364,0.005,0.9
2,0.04001857340335846,0.04001857340335846,0.004511734658424367,0.005,0.9
3,0.03476538881659508,0.03476538881659508,0.003733952276479591,0.005,0.9
4,0.032236482948064804,0.032236482948064804,0.0034031108638929476,0.005,0.9
5,0.03099542111158371,0.03099542111158371,0.003234767636183768,0.005,0.9
6,0.02999497950077057,0.02999497950077057,0.003204590317849136,0.005,0.9
7,0.029251569882035255,0.029251569882035255,0.0030502038686804093,0.005,0.9
8,0.028769120573997498,0.028769120573997498,0.0029419475493750982,0.005,0.9
9,0.02832455188035965,0.02832455188035965,0.003074531949203953,0.005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.026141434907913208,0.026141434907913208,0.0029649274775506267,0.0025,0.9
2,0.025722229853272438,0.025722229853272438,0.002810857954289248,0.0025,0.9
3,0.02538319304585457,0.02538319304585457,0.0026852862681622136,0.0025,0.9
4,0.025153085589408875,0.025153085589408875,0.002793583962335985,0.0025,0.9
5,0.025044413283467293,0.025044413283467293,0.0026073562809731097,0.0025,0.9
6,0.024649526923894882,0.024649526923894882,0.002635848605912112,0.0025,0.9
7,0.02441914938390255,0.02441914938390255,0.002627822426468822,0.0025,0.9
8,0.024367481470108032,0.024367481470108032,0.0024735293869234303,0.0025,0.9
9,0.024089017882943153,0.024089017882943153,0.00263836052262062,0.0025,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.023537613451480865,0.023537613451480865,0.002547047181544377,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.07343228906393051,0.07343228906393051,0.061237071233615305,0.005,0.9
2,0.040231987833976746,0.040231987833976746,0.004562333593783591,0.005,0.9
3,0.03491746634244919,0.03491746634244919,0.0038439306130498563,0.005,0.9
4,0.031974125653505325,0.031974125653505325,0.0034360945221484614,0.005,0.9
5,0.030735330656170845,0.030735330656170845,0.0032164075773333366,0.005,0.9
6,0.02976173534989357,0.02976173534989357,0.003156571890616026,0.005,0.9
7,0.028723526746034622,0.028723526746034622,0.0030912699561410377,0.005,0.9
8,0.02830517292022705,0.02830517292022705,0.002958045553684118,0.005,0.9
9,0.027837375178933144,0.027837375178933144,0.0029685799336709603,0.005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.025555770844221115,0.025555770844221115,0.0029053639489465717,0.0025,0.9
2,0.025203514844179153,0.025203514844179153,0.002838070576697117,0.0025,0.9
3,0.024861590936779976,0.024861590936779976,0.0028199177625736543,0.0025,0.9
4,0.024663113057613373,0.024663113057613373,0.0028417722190885943,0.0025,0.9
5,0.024601129814982414,0.024601129814982414,0.0027068387931035707,0.0025,0.9
6,0.024321656674146652,0.024321656674146652,0.0027185621995159796,0.0025,0.9
7,0.024118786677718163,0.024118786677718163,0.002675251379052554,0.0025,0.9
8,0.024272490292787552,0.024272490292787552,0.002640475253349854,0.0025,0.9
9,0.023972608149051666,0.023972608149051666,0.002636864661850175,0.0025,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.023464472964406013,0.023464472964406013,0.002602885402153997,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.0735214501619339,0.0735214501619339,0.061231868287488715,0.005,0.9
2,0.040146443992853165,0.040146443992853165,0.004621700825449637,0.005,0.9
3,0.03487376496195793,0.03487376496195793,0.00382033547708155,0.005,0.9
4,0.03232584521174431,0.03232584521174431,0.003486222466362231,0.005,0.9
5,0.031098920851945877,0.031098920851945877,0.003310985064444168,0.005,0.9
6,0.03024335391819477,0.03024335391819477,0.003213141563587594,0.005,0.9
7,0.02921142987906933,0.02921142987906933,0.003031018485184,0.005,0.9
8,0.028712721541523933,0.028712721541523933,0.002971653043111468,0.005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.026176726445555687,0.026176726445555687,0.002936302410769257,0.0025,0.9
2,0.025705380365252495,0.025705380365252495,0.0028625031941271043,0.0025,0.9
3,0.02511107549071312,0.02511107549071312,0.002872331372774948,0.0025,0.9
4,0.024838648736476898,0.024838648736476898,0.00283628463828593,0.0025,0.9
5,0.024643076583743095,0.024643076583743095,0.0026787182385189304,0.0025,0.9
6,0.024304762482643127,0.024304762482643127,0.00268692487143409,0.0025,0.9
7,0.02409806288778782,0.02409806288778782,0.0025764993360741614,0.0025,0.9
8,0.024006299674510956,0.024006299674510956,0.0024731595014910114,0.0025,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.023356912657618523,0.023356912657618523,0.0025340821915263733,0.001,0.9
2,0.023394450545310974,0.023394450545310974,0.002671807047983826,0.001,0.9
3,0.0233969334512949,0.0233969334512949,0.002554804554344065,0.001,0.9
4,0.023353055119514465,0.023353055119514465,0.002712332000868462,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.09197048097848892,0.09197048097848892,0.0738119469229234,0.002,0.9
2,0.04829971492290497,0.04829971492290497,0.005749869099066918,0.002,0.9
3,0.040583573281764984,0.040583573281764984,0.004267670977956173,0.002,0.9
4,0.03652084246277809,0.03652084246277809,0.0039057417795736746,0.002,0.9
5,0.03409333899617195,0.03409333899617195,0.0033028932041833207,0.002,0.9
6,0.0324925035238266,0.0324925035238266,0.0033732599872971524,0.002,0.9
7,0.031598351895809174,0.031598351895809174,0.0032101306812756096,0.002,0.9
8,0.03074805997312069,0.03074805997312069,0.0031516643129878767,0.002,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.028648652136325836,0.028648652136325836,0.0030370748726154325,0.0005,0.9
