step,loss,loss/mean,loss/std,lr,momentum
12,0.011500916443765163,0.011500916443765163,0.012268519081647021,0.001,0.9
13,0.012109613046050072,0.012109613046050072,0.014251999408462921,0.001,0.9
14,0.011759665794670582,0.011759665794670582,0.01190531090686335,0.001,0.9
15,0.01024476159363985,0.01024476159363985,0.01159370014816538,0.001,0.9
16,0.01058749109506607,0.01058749109506607,0.010414858985062286,0.001,0.9
17,0.011197525076568127,0.011197525076568127,0.013844265109192237,0.001,0.9
18,0.009847479872405529,0.009847479872405529,0.010354812854670284,0.001,0.9
19,0.010051666758954525,0.010051666758954525,0.012159238639541058,0.001,0.9
20,0.009785100817680359,0.009785100817680359,0.010805654631100033,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.11336106061935425,0.11336106061935425,0.13339559917283497,0.001,0.9
2,0.03281257674098015,0.03281257674098015,0.01697363053748808,0.001,0.9
3,0.02304481901228428,0.02304481901228428,0.013409038719652072,0.001,0.9
4,0.01851234957575798,0.01851234957575798,0.012323159097187876,0.001,0.9
5,0.0173902940005064,0.0173902940005064,0.011856071452816981,0.001,0.9
6,0.014437833800911903,0.014437833800911903,0.011496737289134579,0.001,0.9
7,0.013901583850383759,0.013901583850383759,0.010677384761602994,0.001,0.9
8,0.01340528018772602,0.01340528018772602,0.013702384793406524,0.001,0.9
9,0.012231802567839622,0.012231802567839622,0.011663908495771277,0.001,0.9
10,0.011988271027803421,0.011988271027803421,0.011455683047032717,0.001,0.9
11,0.01207867730408907,0.01207867730408907,0.012891945848179008,0.001,0.9
12,0.012632862664759159,0.012632862664759159,0.012512883779704024,0.001,0.9
13,0.010161170735955238,0.010161170735955238,0.009982126139769665,0.001,0.9
14,0.011608009226620197,0.011608009226620197,0.013167180679124866,0.001,0.9
15,0.010586287826299667,0.010586287826299667,0.011650127394737156,0.001,0.9
16,0.011279500089585781,0.011279500089585781,0.014171888659362596,0.001,0.9
17,0.010317794047296047,0.010317794047296047,0.011110808762111507,0.001,0.9
18,0.01106423232704401,0.01106423232704401,0.012993863217580965,0.001,0.9
19,0.008626602590084076,0.008626602590084076,0.009453909069435997,0.001,0.9
20,0.00972999818623066,0.00972999818623066,0.012230907608199495,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.11174111813306808,0.11174111813306808,0.13110624345872865,0.001,0.9
2,0.031635984778404236,0.031635984778404236,0.015686703559360398,0.001,0.9
3,0.022274577990174294,0.022274577990174294,0.012814794196989185,0.001,0.9
4,0.018300598487257957,0.018300598487257957,0.012227541751481288,0.001,0.9
5,0.01612665131688118,0.01612665131688118,0.011446107793419055,0.001,0.9
6,0.014317295514047146,0.014317295514047146,0.010735157286241494,0.001,0.9
7,0.014324230141937733,0.014324230141937733,0.012044234406913623,0.001,0.9
8,0.012702897191047668,0.012702897191047668,0.010630256278059098,0.001,0.9
9,0.011481295339763165,0.011481295339763165,0.01020636207780946,0.001,0.9
10,0.011664748191833496,0.011664748191833496,0.011106191267381507,0.001,0.9
11,0.01228198129683733,0.01228198129683733,0.012311884978526423,0.001,0.9
12,0.011551144532859325,0.011551144532859325,0.011214342834216217,0.001,0.9
13,0.01016432885080576,0.01016432885080576,0.009812305479700573,0.001,0.9
14,0.010938326828181744,0.010938326828181744,0.01222164229515816,0.001,0.9
15,0.010988942347466946,0.010988942347466946,0.011986850171694721,0.001,0.9
16,0.010230585001409054,0.010230585001409054,0.010363056330007706,0.001,0.9
17,0.010229498147964478,0.010229498147964478,0.0110033621217169,0.001,0.9
18,0.009751629084348679,0.009751629084348679,0.010560781853989919,0.001,0.9
19,0.009610540233552456,0.009610540233552456,0.011222082085521888,0.001,0.9
20,0.010600526817142963,0.010600526817142963,0.011886337246747506,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.1111329048871994,0.1111329048871994,0.12774964035387046,0.001,0.9
