0.0 & -71.6086956521739
9.3 & -71.95631067961165
18.1 & -72.31219512195122
26.5 & -72.3170731707317
48.9 & -71.25961538461539
61.6 & -73.77611940298507
72.5 & -75.29441624365482
81.6 & -75.29441624365482
88.9 & -73.4059405940594
94.4 & -77.28125
98.1 & -84.88571428571429
99.2 & -500.0
