0 & -73.10650887573965
1 & -73.77611940298507
10 & -72.6735294117647
100 & -71.18731988472622
200 & -75.13677811550151
500 & -72.89085545722713
700 & -75.13981762917933
900 & -72.89085545722713
2000 & -72.24561403508773
5000 & -75.60550458715596
10000 & -74.0
50000 & -72.4574780058651
75000 & -74.9060606060606
