0 & 121.81307950387765
1 & 124.48950885357107
10 & 133.8060827705158
100 & 137.10907591203943
200 & 89.12013323405998
500 & 19.600193154891368
700 & 7.548910902978752
900 & -12.942207540552747
2000 & 4.889883814917379
5000 & 12.49866977196479
10000 & 12.460492114533011
50000 & 15.086906293366729
75000 & 10.736717689317233
