step,loss,loss/mean,loss/std,lr,momentum
10,0.028119970113039017,0.028119970113039017,0.0031377588519888827,0.002,0.9
11,0.027639536187052727,0.027639536187052727,0.0029089615841973436,0.002,0.9
12,0.027225637808442116,0.027225637808442116,0.002895213100939462,0.002,0.9
13,0.026756376028060913,0.026756376028060913,0.003081657544806795,0.002,0.9
14,0.026448998600244522,0.026448998600244522,0.002677544572300605,0.002,0.9
15,0.026011191308498383,0.026011191308498383,0.002758948568841786,0.002,0.9
16,0.02578219212591648,0.02578219212591648,0.002944680731044779,0.002,0.9
17,0.02545260824263096,0.02545260824263096,0.0028623692293289877,0.002,0.9
18,0.025189582258462906,0.025189582258462906,0.002895724008488231,0.002,0.9
19,0.025146977975964546,0.025146977975964546,0.0026145263035427086,0.002,0.9
20,0.024867938831448555,0.024867938831448555,0.002845853462233751,0.002,0.9
21,0.02464851178228855,0.02464851178228855,0.0026693162373496613,0.002,0.9
22,0.024500815197825432,0.024500815197825432,0.0027145513819130072,0.002,0.9
23,0.024433255195617676,0.024433255195617676,0.002685538214238268,0.002,0.9
24,0.02429986745119095,0.02429986745119095,0.002562331711358504,0.002,0.9
25,0.0242290198802948,0.0242290198802948,0.0027014323471007506,0.002,0.9
26,0.02402058057487011,0.02402058057487011,0.002633121948145384,0.002,0.9
27,0.02384641207754612,0.02384641207754612,0.002617277749762535,0.002,0.9
28,0.02383105643093586,0.02383105643093586,0.002558926071708353,0.002,0.9
29,0.023778017610311508,0.023778017610311508,0.0026831534068983195,0.002,0.9
30,0.023565609008073807,0.023565609008073807,0.0027244321453487896,0.002,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.06661518663167953,0.06661518663167953,0.056038383719637985,0.002,0.9
2,0.034966252744197845,0.034966252744197845,0.004058554307299602,0.002,0.9
3,0.029717454686760902,0.029717454686760902,0.003208437123090136,0.002,0.9
4,0.027698112651705742,0.027698112651705742,0.002924984637676699,0.002,0.9
5,0.026290645822882652,0.026290645822882652,0.002763484964170269,0.002,0.9
6,0.025547243654727936,0.025547243654727936,0.0026923055391404973,0.002,0.9
7,0.024982042610645294,0.024982042610645294,0.00258401172905559,0.002,0.9
8,0.02436937764286995,0.02436937764286995,0.0025276546066899243,0.002,0.9
9,0.02401634305715561,0.02401634305715561,0.002613834075309135,0.002,0.9
10,0.023617763072252274,0.023617763072252274,0.002520985528006449,0.002,0.9
11,0.023281026631593704,0.023281026631593704,0.0025248431223126463,0.002,0.9
12,0.023061808198690414,0.023061808198690414,0.00245219680787687,0.002,0.9
13,0.022713981568813324,0.022713981568813324,0.002444847354694169,0.002,0.9
14,0.022540802136063576,0.022540802136063576,0.002547666565864299,0.002,0.9
15,0.022307734936475754,0.022307734936475754,0.002367231541630095,0.002,0.9
16,0.02218043990433216,0.02218043990433216,0.002382876702681138,0.002,0.9
17,0.021976454183459282,0.021976454183459282,0.002364226870440951,0.002,0.9
18,0.021818531677126884,0.021818531677126884,0.002389702639563421,0.002,0.9
19,0.02170136757194996,0.02170136757194996,0.0023231002150394353,0.002,0.9
20,0.021638043224811554,0.021638043224811554,0.0022948053958049353,0.002,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.0825355052947998,0.0825355052947998,0.06842544341435315,0.001,0.9
2,0.04268617182970047,0.04268617182970047,0.00505572128456966,0.001,0.9
3,0.03513011336326599,0.03513011336326599,0.003750672039225435,0.001,0.9
4,0.031536538153886795,0.031536538153886795,0.0032810297915724907,0.001,0.9
5,0.029293078929185867,0.029293078929185867,0.003004399917315328,0.001,0.9
6,0.027812255546450615,0.027812255546450615,0.0029446376582862796,0.001,0.9
7,0.0267090555280447,0.0267090555280447,0.002669869464603633,0.001,0.9
8,0.025922026485204697,0.025922026485204697,0.002752758838294403,0.001,0.9
9,0.02524997852742672,0.02524997852742672,0.002748594961901814,0.001,0.9
10,0.02464994043111801,0.02464994043111801,0.0025222570375645252,0.001,0.9
11,0.024174924939870834,0.024174924939870834,0.002587935805819447,0.001,0.9
12,0.0237879678606987,0.0237879678606987,0.0024421935994548023,0.001,0.9
13,0.023345505818724632,0.023345505818724632,0.0024174937575778322,0.001,0.9
14,0.023066407069563866,0.023066407069563866,0.002449661697724771,0.001,0.9
15,0.022812778130173683,0.022812778130173683,0.002419488737895954,0.001,0.9
16,0.022531023249030113,0.022531023249030113,0.0024002608335461353,0.001,0.9
17,0.022379174828529358,0.022379174828529358,0.0023747218447791466,0.001,0.9
18,0.02222273498773575,0.02222273498773575,0.0023572179213682686,0.001,0.9
19,0.022014712914824486,0.022014712914824486,0.002430134781650403,0.001,0.9
20,0.021823517978191376,0.021823517978191376,0.0023267339786873864,0.001,0.9
