0 & 146.831284471252
1 & 145.87403156566845
10 & 146.90803487840986
100 & 139.71824044654932
200 & 144.98142884200863
500 & 152.3993232446609
700 & 142.38639196697872
900 & 114.04794183923066
2000 & 89.50308783112548
5000 & 70.88164116903592
10000 & 95.60945524586651
50000 & 66.77976869814792
75000 & 81.45452794427965
