552 -181.28439055878755 108.72752251362142
1119 -133.75199597534794 64.0557443780094
1678 -161.58958932484748 85.82872195071322
2245 -129.00686381809174 65.54649757702477
2819 -122.47767127675098 60.20260190778595
3409 -108.58130603763203 38.91986966056248
4000 -93.3891353888915 33.88073385087103
4580 -83.77652868708095 28.113631405595275
5127 -70.82696894026954 31.021560638956693
5674 -56.67260360927811 29.589273046621955
6206 -41.0673048323067 26.06107270346648
6705 -26.243750471224214 26.754933418047372
7102 -19.035018543025974 37.4543362929938
7522 -9.7045437908667 29.44118835574047
7839 -0.8419715974284069 41.69509577824746
8171 -1.557342854170237 35.95180792548499
8498 7.038627772079139 39.324535043559585
8797 10.947861651226258 54.66555956723898
9124 5.956107938240833 43.201402058236525
9448 13.42734935972514 54.322449873885525
9786 13.355021227386981 62.99995359532065
10149 25.184319526148368 60.17573484774416
10492 27.88844945746755 58.61218173857951
10724 37.57856219251273 68.38677986879519
10912 51.80320999566238 89.42335837966223
11125 42.19671304143147 92.1278076282837
11298 57.49031022604689 102.4563395237445
11478 65.45869411393787 101.67946613555955
11629 81.4689705811531 110.51926804249598
11745 57.60685652635325 119.11191820637582
11869 49.983091447745856 122.48277238604562
11993 75.73197199771862 108.73945770313465
12132 41.77081831955894 130.846757960956
12279 84.5901979688748 122.16456559251155
12422 69.77396511646253 130.4599757351914
12539 59.50969759870687 146.95475665001283
12668 101.76529185819925 146.67851391777293
12791 77.93049883828053 132.95331322677734
12924 89.64887522791415 136.5462949639776
13093 98.3321838681025 124.75536827767544
13248 93.07625872302025 140.33732003474944
13400 100.00800322914472 127.82104655581804
13527 113.77374883753589 144.30708966368204
13651 106.20402045261012 141.27826803684408
13772 125.08334461046631 132.64859070087263
13882 110.63969628314977 131.8023956450653
13983 98.32297587774681 136.67215423855123
14082 85.51608675304267 132.1387012564142
14179 106.90251411582635 125.40467170762273
14263 96.83360375818563 137.51689306595458
14391 81.93717266023941 142.35780713020856
14487 110.01411966957322 127.28354791188431
14594 129.87924579565998 134.13342598145067
14707 132.62439097082148 136.189706479397
14826 104.60790333145813 152.0120623143653
14948 120.19367620660583 141.52172333684274
15078 121.36194818533232 138.88093006630928
15205 115.976457989825 140.8188778476375
15325 129.281057266382 125.50969553446707
15444 124.23045552032978 133.62304435698653
15580 73.81816538708135 138.5168254892565
15707 92.33821988288598 149.04710925828508
15830 137.58163998109072 128.7107526429047
15924 127.38552325592966 132.8024107520436
16024 136.95903625911558 126.34429252606814
16117 128.94563615245764 143.15090310040264
16210 111.16273890028782 144.2202832058343
16304 106.37614484965476 139.9363296939027
16416 122.48617907264203 131.9302350096482
16521 113.9470801598034 155.2593834166362
16616 89.08990020533653 141.10347601409737
16717 104.78801995492526 137.18929521295146
16811 110.1194229342156 136.50497366788755
16902 139.35703104349307 123.61299203793502
16988 112.62168138546082 117.79062794279022
17080 154.12163274310078 116.9714530071282
17180 120.54573821545722 130.71007050098305
17270 123.58047501437395 123.32496394692784
17360 147.33705358226052 109.5750594888172
17454 156.56408900456447 107.53765346479581
17561 135.23193562038628 112.9050504975043
17673 130.72015655296863 111.00297292982147
17773 146.60995060404122 102.76220409330436
17887 140.86228474389017 106.82024853356575
18025 134.51912270078378 112.60917377215117
18135 138.93154942478722 109.22339501241937
18245 124.23237534001164 107.16054276256824
18344 153.8465289717572 97.4471755166155
18448 154.81935016555397 97.81972167136539
18557 167.23990961421626 87.27449557872681
18655 180.81614056619296 84.35666811957545
18755 175.60479695781495 85.95039218008097
18860 186.4259247609862 78.9578833794484
18961 192.79529430712867 72.60087134583156
19071 169.3144207014911 97.54557721031364
19168 180.8738593047743 87.00606223784338
19261 183.08567054249082 76.09977066225294
19356 200.14950889313482 68.34602522681641
19453 189.5117282987126 75.84647878716623
19550 199.76868657237569 68.8882302070938
