0 & 146.54575112972813
1 & 159.15733594210928
10 & 150.635199634605
100 & 141.6408115639188
200 & 142.61530318178566
500 & 162.76164173677915
700 & 158.25508688995478
900 & 139.07466265783376
2000 & 142.80086907785648
5000 & 134.99924418208923
10000 & 131.34807149126885
50000 & 143.513257773657
75000 & 143.69472841888148
