step,loss,loss/mean,loss/std,lr,momentum
1,0.04945044219493866,0.04945044219493866,0.0413549194102677,0.002,0.9
2,0.024393709376454353,0.024393709376454353,0.0031194852699829904,0.002,0.9
3,0.020026439800858498,0.020026439800858498,0.002280779182314006,0.002,0.9
4,0.01781579479575157,0.01781579479575157,0.002059144523952525,0.002,0.9
5,0.01638963632285595,0.01638963632285595,0.0019078311158415354,0.002,0.9
6,0.015467330813407898,0.015467330813407898,0.0017185525019763213,0.002,0.9
7,0.014813156798481941,0.014813156798481941,0.0016024131698095395,0.002,0.9
8,0.014161298982799053,0.014161298982799053,0.0015346923250062602,0.002,0.9
9,0.013646427541971207,0.013646427541971207,0.0015846296996327627,0.002,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.011462551541626453,0.011462551541626453,0.001341511746968215,0.0005,0.9
2,0.01121271401643753,0.01121271401643753,0.001331652662176837,0.0005,0.9
3,0.011027714237570763,0.011027714237570763,0.0012802624014695472,0.0005,0.9
4,0.010876748710870743,0.010876748710870743,0.0012599777482150002,0.0005,0.9
5,0.010766150429844856,0.010766150429844856,0.001299772077400526,0.0005,0.9
6,0.01064864918589592,0.01064864918589592,0.0012926961069842503,0.0005,0.9
7,0.010498038493096828,0.010498038493096828,0.0011730051704912751,0.0005,0.9
8,0.010399860329926014,0.010399860329926014,0.0012347204465278294,0.0005,0.9
9,0.010331975296139717,0.010331975296139717,0.0012293438506318986,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.01161976344883442,0.01161976344883442,0.0015185940702987758,0.001,0.9
2,0.01163588184863329,0.01163588184863329,0.0013182575610081201,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.05106225982308388,0.05106225982308388,0.04356095775804502,0.002,0.9
2,0.024582767859101295,0.024582767859101295,0.0031205089677218867,0.002,0.9
3,0.020021185278892517,0.020021185278892517,0.002228772423450447,0.002,0.9
4,0.017842624336481094,0.017842624336481094,0.0020110567799130207,0.002,0.9
5,0.016448725014925003,0.016448725014925003,0.001866204672398893,0.002,0.9
6,0.015523231588304043,0.015523231588304043,0.0017151207252049804,0.002,0.9
7,0.014888215810060501,0.014888215810060501,0.0015896420483218125,0.002,0.9
8,0.014284602366387844,0.014284602366387844,0.001559666329757703,0.002,0.9
9,0.013803568668663502,0.013803568668663502,0.001652731716936159,0.002,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.011595681309700012,0.011595681309700012,0.0013563133674173574,0.0005,0.9
2,0.011290708556771278,0.011290708556771278,0.0013910125343168883,0.0005,0.9
3,0.011121414601802826,0.011121414601802826,0.0013266437194367935,0.0005,0.9
4,0.010984071530401707,0.010984071530401707,0.0012643501098790716,0.0005,0.9
5,0.010877368971705437,0.010877368971705437,0.0012980746239102722,0.0005,0.9
6,0.01076857466250658,0.01076857466250658,0.001270259398309533,0.0005,0.9
7,0.0106490608304739,0.0106490608304739,0.0012086953762571173,0.0005,0.9
8,0.010541115887463093,0.010541115887463093,0.0012307671487409382,0.0005,0.9
9,0.010477942414581776,0.010477942414581776,0.0012821970400879673,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.011711216531693935,0.011711216531693935,0.0017573120726113044,0.001,0.9
2,0.011613643728196621,0.011613643728196621,0.0013641001947529946,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.05902671441435814,0.05902671441435814,0.04150880891700359,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.029067108407616615,0.029067108407616615,0.004362355179249024,0.001,0.9
2,0.02254842408001423,0.02254842408001423,0.002610030342617646,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.019711945205926895,0.019711945205926895,0.002293201643205966,0.001,0.9
2,0.017921969294548035,0.017921969294548035,0.0020456735830504873,0.001,0.9
3,0.01670805737376213,0.01670805737376213,0.0019163938679985207,0.001,0.9
4,0.01591288298368454,0.01591288298368454,0.0017981409775889746,0.001,0.9
5,0.015146260149776936,0.015146260149776936,0.001734181440255426,0.001,0.9
6,0.014628016389906406,0.014628016389906406,0.0016670025271400912,0.001,0.9
7,0.014147036708891392,0.014147036708891392,0.0014972590009314773,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.013846290297806263,0.013846290297806263,0.0016372315846393487,0.001,0.9
2,0.013424278236925602,0.013424278236925602,0.0015256813451258264,0.001,0.9
3,0.013128523714840412,0.013128523714840412,0.0014975579791010254,0.001,0.9
4,0.012855642475187778,0.012855642475187778,0.0014737057249830671,0.001,0.9
5,0.012587493285536766,0.012587493285536766,0.001442156100001692,0.001,0.9
6,0.012373445555567741,0.012373445555567741,0.0013850018442928996,0.001,0.9
7,0.012221225537359715,0.012221225537359715,0.001316774882843352,0.001,0.9
8,0.012046650983393192,0.012046650983393192,0.0013633036736555985,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.01276833564043045,0.01276833564043045,0.0017210682394589534,0.001,0.9
2,0.012758366763591766,0.012758366763591766,0.0013919246479587933,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.056842073798179626,0.056842073798179626,0.03834433733349109,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.02850278653204441,0.02850278653204441,0.004178488426853635,0.001,0.9
2,0.022588428109884262,0.022588428109884262,0.002492807342673015,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.019972017034888268,0.019972017034888268,0.002358475812962075,0.001,0.9
2,0.01824137195944786,0.01824137195944786,0.0019479778903997245,0.001,0.9
