step,loss,loss/mean,loss/std,lr,momentum
1,0.05372103303670883,0.05372103303670883,0.07492981295899771,0.0005,0.9
2,0.010208340361714363,0.010208340361714363,0.003389811411434616,0.0005,0.9
3,0.0068873572163283825,0.0068873572163283825,0.0025728772343133737,0.0005,0.9
4,0.004915682133287191,0.004915682133287191,0.002012642711277663,0.0005,0.9
5,0.003787691006436944,0.003787691006436944,0.0018738230965915524,0.0005,0.9
6,0.003112495644018054,0.003112495644018054,0.0016768135748119748,0.0005,0.9
7,0.002670849673449993,0.002670849673449993,0.0015609281925666979,0.0005,0.9
8,0.00234586070291698,0.00234586070291698,0.0013988467718625802,0.0005,0.9
9,0.0020657929126173258,0.0020657929126173258,0.0012705704928870592,0.0005,0.9
10,0.0018813611241057515,0.0018813611241057515,0.0011190118315405134,0.0005,0.9
11,0.001748408074490726,0.001748408074490726,0.001043965532490333,0.0005,0.9
12,0.0015548431547358632,0.0015548431547358632,0.0010071170084204229,0.0005,0.9
13,0.0014419020153582096,0.0014419020153582096,0.0009674465248562699,0.0005,0.9
14,0.001347462530247867,0.001347462530247867,0.0008848226120422285,0.0005,0.9
15,0.001252255286090076,0.001252255286090076,0.0008170036946514583,0.0005,0.9
16,0.001154836150817573,0.001154836150817573,0.000812486347103135,0.0005,0.9
17,0.0010487185791134834,0.0010487185791134834,0.0006608177126539462,0.0005,0.9
18,0.000977764604613185,0.000977764604613185,0.0006489861059836604,0.0005,0.9
19,0.0009122797637246549,0.0009122797637246549,0.0006302358824417981,0.0005,0.9
20,0.000839238113258034,0.000839238113258034,0.0006029003993156209,0.0005,0.9
21,0.00078798015601933,0.00078798015601933,0.0005364915306000348,0.0005,0.9
22,0.0007437781314365566,0.0007437781314365566,0.0005569178275681488,0.0005,0.9
23,0.0006827972247265279,0.0006827972247265279,0.000492800848883221,0.0005,0.9
24,0.0006484436453320086,0.0006484436453320086,0.0004476348537242595,0.0005,0.9
25,0.000613800308201462,0.000613800308201462,0.000447362486981666,0.0005,0.9
26,0.0005530746420845389,0.0005530746420845389,0.0004241254643017365,0.0005,0.9
27,0.00052197917830199,0.00052197917830199,0.00038759399750783787,0.0005,0.9
28,0.00048624255578033626,0.00048624255578033626,0.0003811731742962898,0.0005,0.9
29,0.0004627153684850782,0.0004627153684850782,0.00033939595752871326,0.0005,0.9
30,0.00043631024891510606,0.00043631024891510606,0.00032393343305617197,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,228.3273468017578,228.3273468017578,0.0,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,110.416748046875,110.416748046875,0.0,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,35.9283332824707,35.9283332824707,0.0,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,6.617063522338867,6.617063522338867,1.9255916425192705,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,33.83293151855469,33.83293151855469,5.178631613871321,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,11.979228019714355,11.979228019714355,8.772925436619467,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,5.1268815994262695,5.1268815994262695,1.460247713740713,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,1.2065163850784302,1.2065163850784302,0.8004803228992445,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.2653931677341461,0.2653931677341461,0.09269433789157448,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.13748367130756378,0.13748367130756378,0.020610777825589392,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.12257321923971176,0.12257321923971176,0.01574277215346636,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.10817474871873856,0.10817474871873856,0.01301434527528397,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.05764603242278099,0.05764603242278099,0.11517915683669941,0.0005,0.9
2,0.004880328197032213,0.004880328197032213,0.0027623074120843054,0.0005,0.9
3,0.002837316133081913,0.002837316133081913,0.0019057233154645289,0.0005,0.9
4,0.0016293758526444435,0.0016293758526444435,0.001291974977576034,0.0005,0.9
5,0.0010641436092555523,0.0010641436092555523,0.001218644818313179,0.0005,0.9
6,0.0008198273717425764,0.0008198273717425764,0.0009775460963095653,0.0005,0.9
7,0.0006653632153756917,0.0006653632153756917,0.0008782698635660591,0.0005,0.9
8,0.0005699936882592738,0.0005699936882592738,0.0006931678237893364,0.0005,0.9
9,0.0004908469854854047,0.0004908469854854047,0.0006354190659053347,0.0005,0.9
10,0.00043386657489463687,0.00043386657489463687,0.0005530801552640955,0.0005,0.9
11,0.00039447046583518386,0.00039447046583518386,0.00048625514329769435,0.0005,0.9
12,0.00034492090344429016,0.00034492090344429016,0.00044237908243467916,0.0005,0.9
13,0.0003054377739317715,0.0003054377739317715,0.00038555630595470727,0.0005,0.9
14,0.0002641320461407304,0.0002641320461407304,0.0003124820479873253,0.0005,0.9
15,0.00023677345598116517,0.00023677345598116517,0.0002922645011400416,0.0005,0.9
16,0.0002126337931258604,0.0002126337931258604,0.0002502371641010556,0.0005,0.9
17,0.00019293914374429733,0.00019293914374429733,0.00018312700827535354,0.0005,0.9
18,0.0001746680063661188,0.0001746680063661188,0.00017347767257421687,0.0005,0.9
19,0.00014950329205021262,0.00014950329205021262,0.00016100351874344173,0.0005,0.9
20,0.00013622963160742074,0.00013622963160742074,0.00012013904381443562,0.0005,0.9
21,0.0001290073269046843,0.0001290073269046843,0.0001262327597107835,0.0005,0.9
