0.0 & 1050.638221642141
8.8 & 226.8918098216887
17.2 & 154.02266385833627
25.2 & -67.7257854123803
46.8 & -59.64669755417167
59.2 & -49.47144409249581
70.0 & -36.37573042254342
79.2 & -25.78962264110642
86.8 & -17.028881120943268
92.7 & -14.248964197567359
97.1 & -15.584923294471906
98.7 & -14.180301731581302
