0 & 1002.369404283158
1 & 1089.347794211492
10 & 1092.9091528722488
100 & 1021.9359255193042
200 & 882.7418877916731
500 & 629.5510367128617
700 & 455.609701018702
900 & 357.3702891276846
2000 & 354.81179024414706
5000 & 359.24815063945965
10000 & 365.4811446435685
50000 & 379.76292699210825
75000 & 403.4246696348349
