step,loss,loss/mean,loss/std,lr,momentum
1,0.014426786452531815,0.014426786452531815,0.011846417189065676,0.002,0.9
2,0.00649287411943078,0.00649287411943078,0.0008464959473731342,0.002,0.9
3,0.005540118552744389,0.005540118552744389,0.0006921536045272258,0.002,0.9
4,0.005136305000633001,0.005136305000633001,0.0006212911646876914,0.002,0.9
5,0.004906096495687962,0.004906096495687962,0.0006253603207390234,0.002,0.9
6,0.004715464543551207,0.004715464543551207,0.0006201674406269988,0.002,0.9
7,0.00459948368370533,0.00459948368370533,0.0005734071197653054,0.002,0.9
8,0.004489613231271505,0.004489613231271505,0.0005643074858398038,0.002,0.9
9,0.004397358745336533,0.004397358745336533,0.000550583851967764,0.002,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.004013839643448591,0.004013839643448591,0.0005176633957781551,0.0005,0.9
2,0.003975683823227882,0.003975683823227882,0.0005031499821419686,0.0005,0.9
3,0.003944983705878258,0.003944983705878258,0.0004957858698049098,0.0005,0.9
4,0.0039241742342710495,0.0039241742342710495,0.0004974466797164362,0.0005,0.9
5,0.0039057752583175898,0.0039057752583175898,0.0005076632181208935,0.0005,0.9
6,0.0038875120226293802,0.0038875120226293802,0.0005133230828037336,0.0005,0.9
7,0.0038662594743072987,0.0038662594743072987,0.0004884253589694708,0.0005,0.9
8,0.003852741327136755,0.003852741327136755,0.0004787001467482111,0.0005,0.9
9,0.0038368043024092913,0.0038368043024092913,0.0004973737438544944,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.003934768959879875,0.003934768959879875,0.0004958469415883278,0.001,0.9
2,0.003935342188924551,0.003935342188924551,0.0004833166913673698,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.016074050217866898,0.016074050217866898,0.016210798870870433,0.002,0.9
2,0.0069001708179712296,0.0069001708179712296,0.0009360165308531459,0.002,0.9
3,0.005785331130027771,0.005785331130027771,0.0007139060477998622,0.002,0.9
4,0.0052961865440011024,0.0052961865440011024,0.000646928104825551,0.002,0.9
5,0.0049877832643687725,0.0049877832643687725,0.0005989460519969176,0.002,0.9
6,0.004771678242832422,0.004771678242832422,0.0006082786465056442,0.002,0.9
7,0.004615176934748888,0.004615176934748888,0.0005722930385224927,0.002,0.9
8,0.0044882334768772125,0.0044882334768772125,0.0005432356444823136,0.002,0.9
9,0.004404138308018446,0.004404138308018446,0.000543475908603274,0.002,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.0040042283944785595,0.0040042283944785595,0.0005167035684164606,0.0005,0.9
2,0.003958927933126688,0.003958927933126688,0.0004910667307238433,0.0005,0.9
3,0.003927414771169424,0.003927414771169424,0.0005048257239007513,0.0005,0.9
4,0.003908845130354166,0.003908845130354166,0.0004976004231417995,0.0005,0.9
5,0.0038925122935324907,0.0038925122935324907,0.0004985529338539093,0.0005,0.9
6,0.0038615295197814703,0.0038615295197814703,0.000513703197213958,0.0005,0.9
7,0.0038526339922100306,0.0038526339922100306,0.0005054941089064534,0.0005,0.9
8,0.003824913874268532,0.003824913874268532,0.0004884441138878514,0.0005,0.9
9,0.003817925462499261,0.003817925462499261,0.0004962644072237831,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.003921464551240206,0.003921464551240206,0.000496846492967521,0.001,0.9
2,0.003917313180863857,0.003917313180863857,0.000472889003165143,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.01607477106153965,0.01607477106153965,0.016210490344926127,0.002,0.9
2,0.006897994317114353,0.006897994317114353,0.000939191833731865,0.002,0.9
3,0.0057915570214390755,0.0057915570214390755,0.0007148804202876209,0.002,0.9
4,0.005298013333231211,0.005298013333231211,0.0006461618596041503,0.002,0.9
5,0.004978135693818331,0.004978135693818331,0.0006029105375807216,0.002,0.9
6,0.004773650784045458,0.004773650784045458,0.0006125951767584237,0.002,0.9
7,0.004625909496098757,0.004625909496098757,0.0005696430271683166,0.002,0.9
8,0.00448307441547513,0.00448307441547513,0.0005468758429778706,0.002,0.9
9,0.004412343259900808,0.004412343259900808,0.0005315696103096534,0.002,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.004005293361842632,0.004005293361842632,0.0005169978403940816,0.0005,0.9
2,0.003959465306252241,0.003959465306252241,0.00048539333175622013,0.0005,0.9
3,0.003924237564206123,0.003924237564206123,0.0005048868962563025,0.0005,0.9
4,0.003905267920345068,0.003905267920345068,0.0004917753954781034,0.0005,0.9
5,0.0038901513908058405,0.0038901513908058405,0.0005058449784401814,0.0005,0.9
6,0.003858943935483694,0.003858943935483694,0.0005158246681840254,0.0005,0.9
7,0.0038409968838095665,0.0038409968838095665,0.000504015942409446,0.0005,0.9
8,0.003817466087639332,0.003817466087639332,0.000492558341883885,0.0005,0.9
9,0.0038085675332695246,0.0038085675332695246,0.0004847617026264432,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.003895645961165428,0.003895645961165428,0.0004903705126845537,0.001,0.9
2,0.003896084614098072,0.003896084614098072,0.00046245945767483507,0.001,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.015035615302622318,0.015035615302622318,0.012179761803903455,0.002,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.007047256920486689,0.007047256920486689,0.0008961417531086472,0.0005,0.9
2,0.006380860228091478,0.006380860228091478,0.0007699179315355956,0.0005,0.9
step,loss,loss/mean,loss/std,lr,momentum
1,0.005947771016508341,0.005947771016508341,0.000756679850661013,0.0005,0.9
2,0.005612886976450682,0.005612886976450682,0.0006871559249715382,0.0005,0.9
