0 & 1820.8900089959425
1 & 1817.5135539227108
10 & 1731.9719494834849
100 & 1736.8846875191866
200 & 1553.3868432193842
500 & 1461.340490288931
700 & 1353.4059490491804
900 & 1186.8220666584966
2000 & 1013.3049234974574
5000 & 780.5204897126777
10000 & 608.6780102401634
50000 & 393.61785145185075
75000 & 279.00895743313157
