0.0 & 1808.133428610284
8.5 & 1090.2984989181439
16.6 & 1039.75664771067
24.3 & 1109.903818663662
45.3 & 533.644018861918
57.5 & 507.25062348764254
68.2 & 483.66378709161097
77.5 & 489.62846502012536
85.3 & 493.0487804860412
91.6 & 495.10229369717763
96.5 & 495.6224034024307
98.4 & 497.94467530229593
